,Company,Time,Financial Distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
607,0.12826603325415678,0.38461538461538464,0.08839049650555308,0,0.022726611220800465,0.5042829209222921,0.6668925627649682,0.19998238223280684,0.5229232582666419,0.5055352212162075,0.010864970964546127,0.4096050363559322,0.583070579674994,0.5261513581063697,0.7838405616828372,0.06402800899315737,0.33310848649710695,0.06131618418083596,1.2869182979809481e-06,0.45880359080294597,7.439548022598869e-07,0.02835182389624987,6.404357142857143e-08,0.004523209676732925,0.12962364775162874,0.0006093553985142273,0.528049683045339,0.6650008972316327,0.07552794312009802,0.44440880220696743,0.9686580150366229,0.19674175193762147,0.03368189323059989,0.3008271226978838,1.6015512465373963e-07,6.398397642204743e-07,0.9624143197970183,8.255757241465853e-07,6.925686274509803e-07,0.487068713932011,0.006322038724373577,7.735645567469416e-07,4.7777076630770245e-06,0.2138727387103186,0.06879443814642011,0.4628021308132083,0.00027555063823473194,0.017772467416411676,0.6373464771570971,0.04152154795818759,1.1131319387087212e-06,0.025845643656352144,0.06751675410134336,0.4719655039258591,0.6742389822807814,0.42160647648477545,0.5220042840198977,0.007024530182850213,0.61044,0.41082317895804776,0.0011070885522421292,0.530378136098608,0.9999103601352015,0.4618353981424966,0.9546085416308672,0.8684065429149055,0.6379334448411015,0.6778751151041538,0.16747871027565847,0.5023388331348868,0.056338028169013565,0.05329979818669234,0.11211566825504878,0.3292181069958846,0.16679419470204185,0.5,0.47457627118644075,0.17340760474691197,0.13988443858215788,0.13333403242381664,0.0370370370370372,0.0,0.47916666666666674,0.7777777777777777,0.02663724419744355,0.12499999999999999,0.27777777777777773
609,0.12826603325415678,0.5384615384615385,0.08014276988463254,0,0.02317958982498256,0.4899105698319586,0.6322936859413826,0.1684416225519732,0.5159128978224455,0.5105759969177422,0.017376170206624388,0.4096050975423729,0.569645888915838,0.5259583930606094,0.7663852314597263,0.06402799687194526,0.36770758143605686,0.05312321639522691,7.922970858592942e-07,0.45880406553927483,6.844915254237287e-07,0.10004620684706339,7.559285714285714e-08,0.01660625629569499,0.11159856572235399,0.00047261442284911206,0.5594362390192102,0.6379316907650395,0.0650341993304842,0.48051948051948057,0.968652332748344,0.19668906736600558,0.02204182718767199,0.44979357083602517,8.167590027700832e-09,1.157884652718973e-06,0.9740908115477347,8.136906666751964e-07,1.1249019607843137e-06,0.4859597262363142,0.0037805618830675783,3.275973928509477e-06,4.118468557004976e-06,0.23227514002012767,0.05295095710623586,0.46241323511384025,0.00027776642024718203,0.017723857867397202,0.6361241274717582,0.04143673924736538,9.643969974801657e-07,0.020238371091749106,0.05917381811565637,0.44057793795855316,0.6854964914937655,0.42160696713898105,0.5208182123953337,0.008425115022208367,0.549148,0.3510949456574531,0.0010937247938038385,0.530378136098608,0.9999103601352015,0.47161780959765087,0.5101887499504315,0.3399816210255468,0.6326664503083107,0.4917199671486524,0.5405101352042382,0.33972614390202405,0.4507042253521125,0.07671164794120305,0.2596153846153846,0.016460905349794275,0.12411943277747745,0.5,0.4067796610169492,0.4518951319932185,0.2405823350493646,0.21027243556133474,0.11111111111111116,0.0,0.7430555555555556,0.7777777777777777,0.02074426827408265,0.16666666666666666,0.3055555555555555
619,0.13064133016627077,0.23076923076923078,0.08098637030701655,0,0.0205619517633686,0.506059613494923,0.7070180139004901,0.10452184459581995,0.45836767612312,0.46500545816477235,0.0195823080118884,0.4096055152259887,0.5956975772765247,0.29832910647995003,0.7723743037063655,0.06402770843108505,0.2929827824060503,0.07299008481662884,4.0095870202056047e-07,0.4588050279709513,5.667796610169492e-07,0.034079058641116315,1.7885714285714285e-07,0.005018810917289223,0.06872648656038538,0.0014370860207173646,0.5855198378221835,0.7214775501769993,0.061295908621704275,0.479602965841498,0.9686541210127286,0.10701426776250576,0.01380166845291545,0.5688842697414375,5.730747922437674e-09,2.3910898206870625e-06,0.9854517224403236,7.161734252948639e-07,2.2227450980392157e-06,0.4877173493499525,0.0029087889141989373,1.7973408850597433e-06,3.9190209688932106e-06,0.04726093656806836,0.040372108180131934,0.4624796558602935,0.0011543262949519602,0.019072005656383884,0.6278269266914247,0.04098964366111805,1.3253006155037684e-06,0.011639224421783237,0.08221639324377597,0.4144934998069249,0.6608612246958453,0.42160777698221286,0.4244631698206731,0.003970728917243415,0.560945,0.2475149212653665,0.0010557115744787389,0.5183142461018366,0.9999097920731487,0.42882594566060145,0.8498142836371326,0.7988935857379159,0.6934318596000699,0.4957741220975089,0.0,0.7811277428134034,0.3380281690140845,0.0414432663634447,0.09306690114212236,0.0,0.8052840964222843,1.0,0.7457627118644066,0.0,0.07619769467767813,0.07655565109792162,0.28400000000000025,0.3999999999999999,0.8958333333333334,0.7777777777777777,0.004189086636831472,0.20833333333333331,0.20833333333333331
620,0.13064133016627077,0.3076923076923077,0.0776236447478941,0,0.026429470363923006,0.46630735788940836,0.5865050721554165,0.09921726228586156,0.4368402860865172,0.5650549027162396,0.02753393998686626,0.4096054016384181,0.5536179157571348,0.5300198478332783,0.8147892204889745,0.0640276962121212,0.41349648387879706,0.04423339837268878,3.1141324747502585e-07,0.45880480587133365,7.268361581920904e-07,0.0496143505456633,1.7629285714285715e-07,0.008787626981722588,0.06193144114446335,0.0015607685130311047,0.5789683688901759,0.5970831815289915,0.06508364123985838,0.5109477678285017,0.9686382388572327,0.17703577087284678,0.013332995394374766,0.6570843319667241,5.333240997229917e-09,2.9149680427069823e-06,0.9831374628140555,9.041044597795925e-07,2.8619607843137257e-06,0.48155578358735873,0.0020527714502657558,2.7604400630538887e-06,4.6081910062379095e-06,0.0412860379549169,0.0279970791276735,0.46237518806209665,0.0018167229869573266,0.019008880755927587,0.6461362472698048,0.04108185178966301,8.030114537169825e-07,0.026079649106981313,0.049705097492191534,0.4210451795597889,0.6755010348831338,0.42160754321173755,0.4069199313140612,0.004882424852341269,0.5421,0.18611377937033882,0.0010383690990844211,0.5339707139194348,0.9999105383542556,0.43417080453323215,0.8613604219264273,0.6473589413710715,0.7413161245225554,0.6357557054329162,0.17542937402414993,1.0,0.2816901408450705,0.04834859483719389,0.03359002722940775,0.06172839506172839,0.49655535687057295,1.0,0.6101694915254239,0.07568418503269547,0.09947731590396787,0.09986158008431034,0.0370370370370372,0.19999999999999996,0.7743055555555556,0.7777777777777777,0.023004173337899173,0.22916666666666666,0.2222222222222222
621,0.13064133016627077,0.38461538461538464,0.07970126620336754,0,0.027023161470680814,0.46014352499776673,0.5831008704879881,0.09800156788443426,0.42355516559871664,0.5751236113786682,0.023756444448109884,0.4096053863841808,0.5511574635513515,0.5473040026463778,0.8270335459709923,0.06402761321847507,0.4169007070067107,0.043642734838529845,3.7664052020235686e-07,0.4588045713259257,4.680508474576271e-07,0.03025643123529211,2.234142857142857e-07,0.005398224180949204,0.0602901510665182,0.0013646114381172321,0.5719470991408436,0.5930483580661124,0.05863689861755598,0.5226791557066786,0.9686376052123012,0.12416192505522124,0.01400559047591461,0.5657761769337861,4.681994459833795e-09,2.538269312612145e-06,0.9821907202396731,5.726561839140489e-07,2.366274509803922e-06,0.4804985737552131,0.0021399962034927868,1.7021722302757268e-06,3.872193544160193e-06,0.04666457192306455,0.027443602746653424,0.46228562035416965,0.0016186460327262534,0.01878317164418424,0.648214760228915,0.040831694552036404,7.923488030092246e-07,0.018987143209047402,0.04899627012766474,0.4280666752477796,0.6813569589580493,0.421607311576726,0.3979093274796863,0.005291489192688254,0.524603,0.2902334516961135,0.0010838413567793126,0.5286170778493154,0.9999102716901941,0.4329418169220871,0.9546085416308672,0.8684065429149055,0.6379334448411015,0.6778751151041538,0.16747871027565847,0.5023388331348868,0.056338028169013565,0.05329979818669234,0.11211566825504878,0.3292181069958846,0.16679419470204185,0.5,0.47457627118644075,0.17340760474691197,0.13988443858215788,0.13333403242381664,0.0370370370370372,0.0,0.47916666666666674,0.7777777777777777,0.019429287469699193,0.24999999999999997,0.2361111111111111
623,0.13064133016627077,0.5384615384615385,0.08319242919703981,0,0.02730458647583224,0.4441235148735968,0.5985983935110033,0.10261418454833353,0.3989524341283135,0.584293328196237,0.027260750024999454,0.40960528242937855,0.5482065378500014,0.5575679053184843,0.8543170973167933,0.06402754302297164,0.40140308628549876,0.0463969524416305,3.332819343437323e-07,0.45880388424132,6.652824858757063e-07,0.03541530164218732,2.601285714285714e-07,0.006180523026834079,0.061161923149756006,0.0016824922328421384,0.5438105351224378,0.6064905192524157,0.06062783989503845,0.5398179801849528,0.9686375554355232,0.14201223843085833,0.017459374909480636,0.660752727219292,9.369252077562328e-09,2.8332693221240043e-06,0.9783511531324556,7.637596321919144e-07,2.674313725490196e-06,0.4779972322378393,0.0027627182991647684,1.9030979244866182e-06,4.185985565567015e-06,0.0396043510314413,0.029759418207556478,0.4622780577503872,0.0018425446985984777,0.018900276466810022,0.6518915310480708,0.0397897996180762,8.42890972183286e-07,0.022751161482732353,0.051896018437092524,0.4562041446775646,0.6931192892119743,0.421606669178977,0.3801094018304449,0.006274530159269071,0.5230655,0.22786094352044728,0.0008179127007158168,0.526071638842991,0.9999101535782189,0.4173526452102476,0.5101887499504315,0.3399816210255468,0.6326664503083107,0.4917199671486524,0.5405101352042382,0.33972614390202405,0.4507042253521125,0.07671164794120305,0.2596153846153846,0.016460905349794275,0.12411943277747745,0.5,0.4067796610169492,0.4518951319932185,0.2405823350493646,0.21027243556133474,0.11111111111111116,0.0,0.7430555555555556,0.7777777777777777,0.023385091081233846,0.2916666666666667,0.26388888888888884
633,0.1330166270783848,0.23076923076923078,0.06879590634867698,0,0.016980336680684587,0.321234950222831,0.8003393694872157,0.0950435244672429,0.3762640362305354,0.3818904514223335,0.017456065384151478,0.4096048048305085,0.5263629503867195,0.3518157091924873,0.714418512273503,0.06402741301564027,0.19966083851058936,0.11566054765791954,3.338122373740358e-07,0.45880364148425673,7.677401129943503e-07,0.030561570791371055,9.775e-07,0.004063319892278958,0.06741211101365442,0.0008387649685335663,0.546783795089616,0.8006731956128091,0.04775123725363459,0.37841974539222245,0.968563045316375,0.15929863176216233,0.03696521159806506,0.564465280647566,6.585318559556787e-09,2.612179571405534e-06,0.9654859734827925,8.871849195495301e-07,2.6699019607843135e-06,0.4657507319507075,0.010905466970387245,1.7733743617363866e-06,3.827607491008651e-06,0.0737301159061795,0.051390680832122115,0.4644297957227714,0.0005208394517232071,0.01768431657705304,0.5980951825423058,0.032989535515782105,2.0996982135163557e-06,0.01070098805664231,0.1277632895654547,0.4532307890333376,0.600333181887021,0.42160647309315646,0.36943475720936825,0.001996664527690449,0.75171,0.1816886663140967,0.0008979761432583416,0.5241974816249787,0.9999100400731538,0.4416024678731091,0.8498142836371326,0.7988935857379159,0.6934318596000699,0.4957741220975089,0.0,0.7811277428134034,0.3380281690140845,0.0414432663634447,0.09306690114212236,0.0,0.8052840964222843,1.0,0.7457627118644066,0.0,0.07619769467767813,0.07655565109792162,0.28400000000000025,0.3999999999999999,0.8958333333333334,0.7777777777777777,0.008319600382376247,0.2708333333333333,0.5
634,0.1330166270783848,0.3076923076923077,0.06710337826940774,0,0.016934267792855003,0.3373661277035008,0.8082089591443264,0.08414762566840947,0.36426400077991367,0.3826430360238875,0.015187042342382277,0.40960492155367234,0.5379537553561323,0.35943323409416694,0.6498798602345054,0.06402743123900292,0.1917911992426654,0.12087365109704137,3.732061767680104e-07,0.45880373527675844,5.572881355932204e-07,0.01923284562419817,7.0535e-07,0.0027983295810484875,0.06541703671699806,0.0007762614707210194,0.5343051131061556,0.730841385760662,0.05151919310803901,0.3972999477586634,0.9685684736758199,0.14218395110871754,0.14080612924716857,0.45206649584842323,2.216454293628809e-08,2.3621154607784665e-06,0.8697808185746686,6.267251494318572e-07,2.388137254901961e-06,0.4689059808139481,0.04299069855732726,1.2602498293133048e-06,3.752776714563053e-06,0.0705252952667336,0.047085864535299296,0.46276530964772483,0.0005262480534858806,0.01776909175328567,0.5981133298334985,0.033555505593675206,2.1943367686682635e-06,0.013449260273337559,0.12090244716014192,0.46570987257047236,0.6046241607350195,0.4216065826298865,0.34006620758023687,0.002075992015564743,0.60536,0.22770984209901463,0.0009922632877341114,0.5121411885362658,0.9999092934533974,0.39133769940117785,0.8613604219264273,0.6473589413710715,0.7413161245225554,0.6357557054329162,0.17542937402414993,1.0,0.2816901408450705,0.04834859483719389,0.03359002722940775,0.06172839506172839,0.49655535687057295,1.0,0.6101694915254239,0.07568418503269547,0.09947731590396787,0.09986158008431034,0.0370370370370372,0.19999999999999996,0.7743055555555556,0.7777777777777777,0.010044591425766579,0.2916666666666667,0.5138888888888888
635,0.1330166270783848,0.38461538461538464,0.06894630950356742,0,0.01829513117392971,0.3477831045469434,0.6775674667591265,0.09565064020321441,0.35974404651121566,0.4128697103961986,0.016929788117989196,0.40960491858757064,0.5232853639475032,0.39167309883485874,0.6337451972247561,0.06402744248778104,0.322433515207106,0.06416331514886049,4.2159001515189197e-07,0.4588032564346019,8.491525423728812e-07,0.02077530931426759,5.046928571428571e-07,0.0033283010023605506,0.07619028864290081,0.00042231127948199286,0.5161952569424333,0.6624995241953463,0.046525077901154774,0.4294696129558515,0.9687737557991627,0.1795743867125608,0.051723488688700296,0.45528030609851156,1.1767036011080333e-08,2.0891026314627324e-06,0.9431638874512427,9.192308965613603e-07,2.114019607843137e-06,0.4707379757679599,0.00999905087319666,1.1960220829467433e-06,5.569187692456233e-06,0.14754635177713238,0.033890284784630145,0.4628423956046405,0.00039398156973482215,0.017602002566117735,0.6106417011789257,0.034565241519840396,1.164818686207344e-06,0.009172201658367837,0.06929829881432514,0.48382031149440075,0.6288050885960926,0.4216061658376043,0.3430136840800864,0.002495173315294148,0.615845,0.17647566727467,0.0025066846034998633,0.5287731183408354,0.9999102775494683,0.36631419192002507,0.9546085416308672,0.8684065429149055,0.6379334448411015,0.6778751151041538,0.16747871027565847,0.5023388331348868,0.056338028169013565,0.05329979818669234,0.11211566825504878,0.3292181069958846,0.16679419470204185,0.5,0.47457627118644075,0.17340760474691197,0.13988443858215788,0.13333403242381664,0.0370370370370372,0.0,0.47916666666666674,0.7777777777777777,0.008245278753432332,0.3125,0.5277777777777778
637,0.1330166270783848,0.5384615384615385,0.0720636173965586,0,0.014139678940330766,0.3446277382405781,0.7097392738753789,0.09822247023655882,0.3656554376822383,0.3262890900918256,0.013106932736507764,0.4096048947740113,0.5255396555905895,0.4214080935053479,0.49578154321499546,0.06402743463343108,0.2902615052760205,0.07388271678679038,5.47802136364126e-07,0.4588033139161898,9.681073446327682e-07,0.02422070375241178,5.786571428571428e-07,0.0038787268727077523,0.09908176962997561,0.00032348654297640657,0.515268526563053,0.6625865284748694,0.0487000395535275,0.46173092962083784,0.9686103167753795,0.12227503687920013,0.0959563189757553,0.3572696652150605,1.1242105263157894e-08,1.5909615897598512e-06,0.899235031999899,1.045989517252344e-06,1.6269607843137254e-06,0.47376086158364955,0.020392938496583145,1.358271641635816e-06,4.0043999848276385e-06,0.1978639793718799,0.038256598457121864,0.4621156868863603,0.0002623257345698721,0.017547120421258208,0.5825915628058304,0.034258450277335865,1.3412644710831799e-06,0.01302037331177432,0.07625390423628589,0.4847470716951988,0.6479378060477561,0.4216063025072857,0.3460231195453982,0.003768682127265026,0.4874495,0.15926089819002084,0.001037389202764041,0.5144231097943138,0.9999095606669655,0.35558240815585873,0.5101887499504315,0.3399816210255468,0.6326664503083107,0.4917199671486524,0.5405101352042382,0.33972614390202405,0.4507042253521125,0.07671164794120305,0.2596153846153846,0.016460905349794275,0.12411943277747745,0.5,0.4067796610169492,0.4518951319932185,0.2405823350493646,0.21027243556133474,0.11111111111111116,0.0,0.7430555555555556,0.7777777777777777,0.011960661980731924,0.3541666666666667,0.5555555555555555
647,0.13539192399049882,0.23076923076923078,0.06704069204424962,0,0.017982865072323332,0.3534178999295278,0.7175563295561405,0.09778066553230969,0.3276027403330586,0.40656553008411994,0.015861770002917462,0.4096049338983051,0.5304686447301049,0.38562686073436986,0.6683487257608938,0.06402744649804497,0.2824444003156262,0.07654402102496716,5.203778939398592e-07,0.4588025019887603,8.202542372881356e-07,0.006984845629563262,3.4305e-07,0.0010483005726159298,0.07398100322647624,0.0004925192824718512,0.47355922386330723,0.709949483140202,0.0471961613783922,0.4135222575589548,0.9690459069698923,0.11876273210480717,0.04366219621701475,0.45790209867095205,0.0005013850415512465,2.054743655995901e-06,0.954640511325145,8.160125057556805e-07,1.7127450980392155e-06,0.4708500042363707,0.009508352315869401,3.893456819130563e-07,3.5106120323723022e-06,0.12930761829442555,0.03902619418692121,0.46199234378308496,0.0003991982533704331,0.017643391264827217,0.6088952188368882,0.03457975576229655,1.389577724572569e-06,0.00828785298375035,0.08363783849349547,0.5264577165658385,0.6211318087737897,0.42160539594010654,0.3070155251464887,0.0025502902760914364,0.45662400000000003,0.20323141182692414,0.0009165249048125758,0.5493443868345584,0.9999113148071097,0.3919810620432538,0.8498142836371326,0.7988935857379159,0.6934318596000699,0.4957741220975089,0.0,0.7811277428134034,0.3380281690140845,0.0414432663634447,0.09306690114212236,0.0,0.8052840964222843,1.0,0.7457627118644066,0.0,0.07619769467767813,0.07655565109792162,0.28400000000000025,0.3999999999999999,0.8958333333333334,0.7777777777777777,0.008185076682387993,0.22916666666666666,0.41666666666666663
648,0.13539192399049882,0.3076923076923077,0.07052163842380997,0,0.022745886906084815,0.41667907373770463,0.5576744259349734,0.13190056989390905,0.3720188242801308,0.48772233994734476,0.01855861883402524,0.40960502646892655,0.5346875252647749,0.43242547873708975,0.6415872986622357,0.06402749350684261,0.4423273118510043,0.03951140843387887,6.871203181824324e-07,0.45880271921270754,9.975141242937853e-07,0.017960313079890905,2.36e-07,0.0034895893627851647,0.10382128395237292,0.0006795447465278694,0.4893779965891173,0.5440649486946639,0.04781768235623257,0.4131556516877617,0.9686522059520918,0.09662200185761897,0.04418358775309215,0.4101072429451315,1.2837950138504157e-08,1.3541987616129473e-06,0.9413229991121658,1.0231159540337135e-06,1.297156862745098e-06,0.4806586144243714,0.006390565679574792,7.449695778611378e-07,4.631639201244134e-06,0.12642297284174842,0.03496385325702147,0.46288729647501975,0.0006231841547549586,0.01780686849245033,0.62658318912718,0.039006315118433374,7.17288561303765e-07,0.008281947483419014,0.04257891864026443,0.5106384348049942,0.6360240294815488,0.42160558725253744,0.36419479898741347,0.0031628341549998704,0.6217,0.2186437568130552,0.0008212722245659484,0.5142595863483563,0.999909758681037,0.3705356406407232,0.8613604219264273,0.6473589413710715,0.7413161245225554,0.6357557054329162,0.17542937402414993,1.0,0.2816901408450705,0.04834859483719389,0.03359002722940775,0.06172839506172839,0.49655535687057295,1.0,0.6101694915254239,0.07568418503269547,0.09947731590396787,0.09986158008431034,0.0370370370370372,0.19999999999999996,0.7743055555555556,0.7777777777777777,0.00817863754334588,0.24999999999999997,0.4305555555555555
649,0.13539192399049882,0.38461538461538464,0.07231976250750738,0,0.022639870637020918,0.444073886589445,0.6197590791844625,0.11560792422760832,0.40776191362456016,0.4965003531753676,0.020385641135604277,0.4096051965254237,0.5513380224755438,0.46805969052082186,0.7233355753962769,0.06402754055229716,0.38024226721260324,0.05049509550166581,5.19771833333798e-07,0.4588036748441069,8.264689265536723e-07,0.04123307229929697,2.471571428571429e-07,0.0070857162263481014,0.08101936859028828,0.0006720267911127204,0.5410046014737586,0.6160392389300648,0.05304755105781568,0.4491746785324766,0.9686474677409481,0.19139914611968373,0.03392520928076935,0.5066061244017318,7.890858725761773e-09,1.919807754209186e-06,0.9593426661112443,9.430010115041382e-07,1.7147058823529413e-06,0.48165086657315276,0.00564284358390281,1.965867390333505e-06,4.47746731907821e-06,0.11202020405675055,0.03524146998146963,0.46298855468009936,0.0006111456540573949,0.01793551194539773,0.6316598938383464,0.03948158541062499,9.16686153635283e-07,0.011803102055977795,0.0554249931770628,0.45901016861886984,0.6492503407542026,0.42160653941814896,0.399945122059162,0.0038406119540880124,0.63427,0.20792634885001027,0.001108051553798365,0.5168928646041062,0.9999097860285758,0.39976739966017255,0.9546085416308672,0.8684065429149055,0.6379334448411015,0.6778751151041538,0.16747871027565847,0.5023388331348868,0.056338028169013565,0.05329979818669234,0.11211566825504878,0.3292181069958846,0.16679419470204185,0.5,0.47457627118644075,0.17340760474691197,0.13988443858215788,0.13333403242381664,0.0370370370370372,0.0,0.47916666666666674,0.7777777777777777,0.011879202992849763,0.2708333333333333,0.4444444444444444
651,0.13539192399049882,0.5384615384615385,0.06478165271247456,0,0.02656054502385655,0.397145381095594,0.5583678744227829,0.10558393140139903,0.3610734448255386,0.5587748025428626,0.03002099954537066,0.40960507573446325,0.5288961651440429,0.47631124342999964,0.7740021028298111,0.06402747049364614,0.4416338589916145,0.03961759513664901,3.6254961111143517e-07,0.4588030315122277,1.3448022598870056e-06,0.017571343975438615,3.327857142857143e-07,0.0032942661404414273,0.06928179343532453,0.000621844905091007,0.48954532290761654,0.564402199033165,0.04814966668917681,0.466405154478549,0.9686392074864273,0.1512456974266514,0.018069113344726707,0.6766420588175907,8.646814404432135e-09,2.819391116548316e-06,0.9760263741442499,1.3797366436926245e-06,2.4583333333333332e-06,0.47436807471075004,0.002617406985573273,9.141301181434538e-07,3.7508422384750396e-06,0.11056765209121809,0.028028706349446077,0.4623463128684624,0.0007135775926014476,0.017808494948320132,0.6424620689208194,0.0379732425671426,7.193969950595362e-07,0.010601332738551024,0.04420884252660946,0.5104711031020723,0.6541471048513302,0.42160592327404284,0.33147161394253755,0.004366050567099829,0.536602,0.1297853280519789,0.0009396952290985348,0.5039503921903786,0.9999091282819308,0.39717745261386694,0.5101887499504315,0.3399816210255468,0.6326664503083107,0.4917199671486524,0.5405101352042382,0.33972614390202405,0.4507042253521125,0.07671164794120305,0.2596153846153846,0.016460905349794275,0.12411943277747745,0.5,0.4067796610169492,0.4518951319932185,0.2405823350493646,0.21027243556133474,0.11111111111111116,0.0,0.7430555555555556,0.7777777777777777,0.010616123200745512,0.3125,0.4722222222222222
661,0.1377672209026128,0.23076923076923078,0.079380172616993,0,0.026820766775195196,0.3770955542983057,0.7086885943483948,0.15362214687633105,0.32716935648258927,0.5878892955756758,0.0241322095088663,0.4096048475141243,0.5396609804080092,0.4524111441908333,0.9039496139863776,0.06402745619012708,0.2913121914266112,0.0735376100027874,7.951261732330339e-06,0.4588017991737022,7.688700564971751e-07,0.014545935574644848,1.9270714285714286e-07,0.0023649299846892078,0.08665453916258745,0.0013428783908253003,0.513221996975255,0.6531248130767432,0.052606553344202514,0.38556855988048633,0.9686414676212147,0.17032141491246555,0.10711264953798917,0.631162415081143,7.750138504155126e-09,1.7963782630498889e-06,0.887348153010431,8.272079080546484e-07,1.1208823529411764e-07,0.46985210359338375,0.02269077448747153,5.144788312013541e-07,3.937055389464174e-06,0.07443593341055794,0.059641871579011914,0.46295750632445865,0.0007244296903317151,0.017918449502688102,0.6680212323306954,0.03561140534864064,1.3765054352867865e-06,0.014580163586788302,0.07493859356521212,0.4867936671386279,0.6285526780756222,0.4216046597075671,0.4257820106569421,0.0012615183057459248,0.630505,0.3149601200177005,0.0008920274968030671,0.5146211991719372,0.9999098553111372,0.3890364407199063,0.8498142836371326,0.7988935857379159,0.6934318596000699,0.4957741220975089,0.0,0.7811277428134034,0.3380281690140845,0.0414432663634447,0.09306690114212236,0.0,0.8052840964222843,1.0,0.7457627118644066,0.0,0.07619769467767813,0.07655565109792162,0.28400000000000025,0.3999999999999999,0.8958333333333334,0.6944444444444444,0.0147977621586849,0.20833333333333331,0.5138888888888888
662,0.1377672209026128,0.3076923076923077,0.07881242077563075,0,0.012668751396282452,0.31315348043156754,0.7857874580384864,0.08282660034411479,0.33943970292379,0.27525203878507676,0.008140029958114307,0.40960480627118645,0.5193804403481823,0.4383614510971442,0.5358827329416378,0.06402742039589443,0.21421284169626975,0.1068935080104594,7.053534459602264e-06,0.45880315070953837,4.805084745762712e-07,0.07425017822161983,6.992571428571428e-07,0.009981026721330074,0.07754870062191861,0.00013892353578093348,0.5575441644946423,0.7916247505424173,0.05051190464705712,0.43680173037971204,0.9686196304141494,0.24356077458027958,0.02895460997016482,0.27387974662066267,8.464819944598338e-09,1.446153892783039e-06,0.972470829809347,5.68771126442744e-07,1.263627450980392e-07,0.467089989926852,0.008041097190584663,4.955405859168391e-06,3.2512405129637485e-06,0.38866997805552006,0.04215553207452997,0.4619743009662212,9.27364092358743e-05,0.01745219370537028,0.5530510133317778,0.03272973057581699,1.986204236491407e-06,0.020763960621237965,0.11889347120720503,0.4424700733685158,0.6255742339340703,0.4216060210029143,0.35594540530014696,0.0009945592330248402,0.4518025,0.24697527333167846,0.007697938782176913,0.5335304730974494,0.9999105474530628,0.41279961728171033,0.8613604219264273,0.6473589413710715,0.7413161245225554,0.6357557054329162,0.17542937402414993,1.0,0.2816901408450705,0.04834859483719389,0.03359002722940775,0.06172839506172839,0.49655535687057295,1.0,0.6101694915254239,0.07568418503269547,0.09947731590396787,0.09986158008431034,0.0370370370370372,0.19999999999999996,0.7743055555555556,0.6944444444444444,0.021296637791912158,0.22916666666666666,0.5277777777777778
677,0.14014251781472684,0.38461538461538464,0.06327185607417846,0,0.014948679451714696,0.39394931959622426,0.6492936806879849,0.1340496133062998,0.4048017867113344,0.3634290117511077,0.005734411935411707,0.40960494774011297,0.5377152558816396,0.4285937442569927,0.3383866770272498,0.06402756065004887,0.3507074795195002,0.05696252936725999,4.50833243939797e-06,0.45880320293053456,9.092372881355932e-07,0.03664088963940552,1.8727857142857143e-07,0.008874474560412765,0.19428256519245987,0.00015361432955123065,0.4973131254625607,0.43248196020641766,0.04964811831328323,0.41095601646060365,0.9685793135782305,0.11197520312829279,0.31907713698114304,0.11051458282258596,2.1267313019390584e-08,3.4070513919068494e-07,0.6345258082025776,9.472998620788959e-07,1.9768627450980393e-07,0.4942959622680587,0.05714882308276386,1.5037192725981972e-06,5.237706076875597e-06,0.5689705480870347,0.04400221041247315,0.4624438934147619,9.916392178222568e-05,0.017482405890348027,0.5967898738115144,0.036821210146309256,1.0340957933495212e-06,0.01051127385849816,0.04224535282166359,0.5027030505856609,0.6356706547528901,0.4216067324891971,0.3768875356264052,0.003962249384813062,0.55467,0.23999222906975493,0.0008105955783648388,0.5300407953962738,0.9999103477495779,0.4523169303353734,0.9546085416308672,0.8684065429149055,0.6379334448411015,0.6778751151041538,0.16747871027565847,0.5023388331348868,0.056338028169013565,0.05329979818669234,0.11211566825504878,0.3292181069958846,0.16679419470204185,0.5,0.47457627118644075,0.17340760474691197,0.13988443858215788,0.13333403242381664,0.0370370370370372,0.0,0.47916666666666674,0.6666666666666666,0.010004482571733172,0.16666666666666666,0.3055555555555555
